Zeitraum;Typ;Artikelnummer;Artikelname;Bauteilnummer;Bauteilname;Bauteilabhaengigkeiten Nummer;Bauteilabhaengigkeiten Name;Prozentualer Anteil [%]
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K03278;"Mutter; SM-M 25x1,5";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04183;"Kabelverschraubung M 16x1,5/1; 90° Winkel, KLICK-WM";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04243;Tube;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K03594;shielding braid;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K03127;"Mutter; SM-M 16x1,5";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04703;"Hot air guide 36; Deponie";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04240;Joint gasket, MEG-23 / MEG-17;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K02233;"Kugelknopf-glatt; Art. 21E3208";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K07285;"Kabelverschraubung; STS, M16, 8-10";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K02352;"Gewindestange; 15                     MA/E-60";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K03843;"Intermediate cover; WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K05149;"Ritzelrad; WX2Mu/UX1";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K03597;"Lasche; unten WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K07525;Kabelverschraubung M25 x 1,5  D = 9-17mm IP 68;67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04089A;"Extruderschnecke; MAE/K-36/40";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K05144;"Ritzelwelle; 301167";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K04648;"Kabelverschraubung; M25, Klemmbacken";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03701;Axial ball bearing 51305;K02649;"Luftführungseinsatz; Antrieb DB";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04172;"Öl; 80ml";79
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03635;"Wellendichtring; 25x42x7 - BA";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03852;"Rillenkugellager; 6000-2BRS C3";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03832;"Rillenkugellager; 608 BRS";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03831;"Rillenkugellager; 6000 BRS";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03839;"Sicherungsring; A14";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05585;"Cover network;";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03636;"O-Ring; 62 x 2";74
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03638;"Wellendichtring; 10x19x7 Viton, Form A";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";74
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05682;"Cover network;";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03588;"Sicherungsring; SW 10";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03587;"Rotor; 101184";71
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05544;"Rillenkugellager;";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05574;"Flansch;";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02648;"Fan - complete; Drive DB";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05766;"Motorgehäuse komplett; WX2Mu";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02644;"Griffschale - links; Antrieb WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02645;"Griffschale - rechts; Antrieb";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03701;Axial ball bearing 51305;67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03702;Ball bearing 6005 2RS C3 FT150;67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04785;"Kabelklammer, Polyethylen; Größe 4";86
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03336;"Front foil; to controller Type K";70
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03990;"connecting board; Type K";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04234;Heating element, 2300W, 230V, MEG-23;74
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04468;"Schaltgehäuse-Unterteil; K - Regler";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";72
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03348;"Connecting cable; Powerbox, orange";76
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K00539;"Ohrklemme; d 20";70
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K00549;"Einschraubschlauchtülle; G 3/8""";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K00674;"Luftschlauch, grau; 14 x 18";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K01239;"Kabel; d = 1  schwarz";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K01240;"Kabel; d = 0,5 rot";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K01250;"Reduzierung; PG 9 auf PG 7";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K01345;"Kabel; d = 1  blau";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K01346;"Kabel; d = 0,5 blau";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03037;"Verschraubung; RQG-P schwarz AD10 PG7";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03038;"Wellschlauch schwarz; Rohrflex-PA6 schwarz AD10 PG7";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04318;Heating complete, 230 V / 2300 W;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04380;"Vorwärmdüse 23 mm; 63.5 lang, A18";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04384;"Berührschutz; MEK 36,40,58,65";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04413;"Warmluftführung 36,40; Behälterbau";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04424;"Halterung MLE; oben 36,40,58,65";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04554;"Lufterhitzer - Gehäuse; MLE-23 und MLE-17";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04718;"Übergangsstück MLE; 36,40,58,65";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04739;"Lüsterklemme; 4,0-6,0²";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04789;"Einstecktülle; für Schlauch LW13 / NW 7,2";70
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04689;"Extruderschweißgerät; MEK-40-B, 230 V, mN";70
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03834;"Sicherungsring; JV40, 40x1,75";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04512;"Düse; 40, MA/E-K-40, 4mm";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04663;"orifice plate; 15";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02551;"Rohrheizpatrone; 30x40x170, 230V, 650W";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03595;"Kabelbaum; WX2Mu";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04469;Casing cover;67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05575;"Vorlegerad; 401357";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02576;"Kompressionsdüse; MA/E-40";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03072;"Flachkopfschraube ; M  5 x 20";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02435;"Geräteschalter; EBM13/WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03989;"Regler; für Gebläse u. Heizung, Typ K";70
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K00992;"Schweißschuhhalter II; 40 mm";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03704;"Dichtring; MA/E-40 u. 60 lg";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04198;"Griffschale; MEG-23 / MEG-17";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K07284;"Verschraubung; RQG-M, schwarz, AD13, M16x1,5";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03361;"Mutter; SM-M 20x1,5";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03278;"Mutter; SM-M 25x1,5";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04183;"Kabelverschraubung M 16x1,5/1; 90° Winkel, KLICK-WM";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04243;Tube;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03594;shielding braid;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03127;"Mutter; SM-M 16x1,5";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04703;"Hot air guide 36; Deponie";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04240;Joint gasket, MEG-23 / MEG-17;68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02233;"Kugelknopf-glatt; Art. 21E3208";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K07285;"Kabelverschraubung; STS, M16, 8-10";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02352;"Gewindestange; 15                     MA/E-60";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03843;"Intermediate cover; WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05149;"Ritzelrad; WX2Mu/UX1";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03597;"Lasche; unten WX2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K07525;Kabelverschraubung M25 x 1,5  D = 9-17mm IP 68;67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04089A;"Extruderschnecke; MAE/K-36/40";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05144;"Ritzelwelle; 301167";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04648;"Kabelverschraubung; M25, Klemmbacken";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02649;"Luftführungseinsatz; Antrieb DB";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K04172;"Öl; 80ml";79
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03635;"Wellendichtring; 25x42x7 - BA";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03852;"Rillenkugellager; 6000-2BRS C3";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03832;"Rillenkugellager; 608 BRS";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03831;"Rillenkugellager; 6000 BRS";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03839;"Sicherungsring; A14";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K05585;"Cover network;";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03636;"O-Ring; 62 x 2";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03638;"Wellendichtring; 10x19x7 Viton, Form A";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";68
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K05682;"Cover network;";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03588;"Sicherungsring; SW 10";67
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K03587;"Rotor; 101184";63
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K05544;"Rillenkugellager;";63
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K05574;"Flansch;";63
01.06.2017-31.12.2021;MAK-40;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";K03068;Pressure lever 2/1-1/R MA/E-40 u. 60;K02648;"Fan - complete; Drive DB";62
